date,player,    rank    ,    total    ,    rp_spent    ,    battles    ,    negotiations    ,      traded_goods      ,    wonder_orbs    ,    activity_points    ,    events    ,     donations     ,     encounters     
10/14/24,Ulmos Mist,1485,41116,55342,4937,1130,1650000,1158,14387,4617,15,80
10/14/24,ThorNDrJones,1552,40684,71144,2572,2346,1500000,789,10821,5027,12,63
10/14/24,shy66,1591,40478,44757,4473,263,3140000,1583,12259,4384,12,80
10/14/24,sensejus,1649,40079,42173,3430,2335,3310000,936,18674,4837,15,80
10/14/24,mands,3644,30008,35794,715,4037,2180000,691,9715,2760,18,80
10/14/24,BEVO2112,3679,29881,45634,999,2681,1660000,743,13729,2703,28,60
10/14/24,LilMedley,4397,27409,35694,3800,1195,518400,535,12862,3497,10,80
10/14/24,toasted corn,4870,26136,40059,2424,473,1440000,642,10549,3179,10,60
10/14/24,CLV. Kelsie.2,5218,25263,31915,2143,700,918910,941,14404,3621,15,64
10/7/24,Minx,33,87825,122670,7818,368,12510000,1695,21676,5107,15,80
10/7/24,Sienna,56,81367,105360,5944,2016,9160000,2707,21554,5082,15,80
10/7/24,Niesa,129,69466,96142,6523,1634,5620000,2111,21504,5171,15,80
10/7/24,CVanquish,249,61905,106420,3710,2295,5580000,977,20956,5146,,60
10/7/24,Chip Finn,252,61835,72868,7812,533,7310000,1121,21693,4531,15,80
10/7/24,Cleopatre,294,60321,95576,5121,1214,2630000,2289,21741,4876,15,63
10/7/24,Tinger61,324,58352,74966,6312,1030,5750000,1281,20388,4976,15,80
10/7/24,Andres M Leal,327,58235,81036,5601,1152,5760000,1107,20830,5315,12,80
10/7/24,Lethdo,406,54867,73905,4290,2977,3310000,1438,21736,5859,15,80
10/7/24,Beyondthestars,435,53949,86732,2930,3481,2070000,1655,19799,5045,15,80
10/7/24,Arden,482,52931,83236,4275,1490,3910000,1137,21824,4892,,80
10/7/24,ConfuseUs,693,49407,76120,5084,1223,1300000,1631,18448,5149,15,64
10/7/24,Greta,750,48445,64123,1127,5084,3020000,1465,20424,4570,,
10/7/24,Nostrogoth,786,47975,68749,5125,2146,1570000,1178,21734,5040,15,63
10/7/24,Neba,1133,43929,59363,4919,319,4870000,904,14522,2882,15,80
10/7/24,DaBear,1250,42826,73427,2531,2959,1820000,739,15428,4595,11,69
10/7/24,Cardinal,1264,42734,53650,3371,2066,2330000,1325,21410,5007,16,80
10/7/24,Taysacks,1326,42175,51128,4015,1520,2950000,1189,18041,4672,15,80
10/7/24,Krn1,1469,40831,69147,5242,287,589780,880,18590,5048,10,59
10/7/24,Ulmos Mist,1495,40634,54677,4875,1108,1640000,1157,14235,4494,15,80
10/7/24,ThorNDrJones,1585,40090,70321,2537,2313,1450000,779,10708,4925,8,63
10/7/24,shy66,1646,39725,43581,4392,251,3090000,1583,12036,4230,10,80
10/7/24,sensejus,1700,39237,41118,3340,2284,3240000,936,18510,4686,17,80
10/7/24,mands,3708,29485,35209,709,3953,2170000,675,9625,2672,,76
10/7/24,BEVO2112,3727,29396,44988,992,2624,1630000,730,13525,2637,60,73
10/7/24,LilMedley,4493,26820,34755,3718,1175,506020,535,12750,3383,10,64
10/7/24,toasted corn,5098,25296,39203,2370,453,1420000,592,10284,3004,9,63
10/7/24,CLV. Kelsie.2,5219,25015,31516,2097,682,918910,941,14144,3621,47,80
9/30/24,Minx,33,86668,121330,7657,363,12340000,1695,21492,4989,16,80
9/30/24,Sienna,54,80349,103950,5903,1944,9090000,2677,21158,4982,16,80
9/30/24,Niesa,132,68570,94820,6393,1608,5550000,2111,21287,5070,15,80
9/30/24,CVanquish,247,61149,105600,3670,2267,5550000,917,20734,5106,15,67
9/30/24,Chip Finn,261,60639,71698,7617,531,7140000,1121,21416,4375,15,80
9/30/24,Cleopatre,297,59459,94269,5050,1194,2610000,2249,21503,4776,18,80
9/30/24,Andres M Leal,326,57491,80064,5504,1133,5730000,1097,20528,5197,15,80
9/30/24,Tinger61,335,57202,73729,6188,996,5620000,1252,20127,4879,15,80
9/30/24,Lethdo,414,53970,72620,4241,2902,3270000,1436,21180,5682,15,80
9/30/24,Beyondthestars,436,53378,85723,2878,3443,2040000,1654,19647,4985,15,80
9/30/24,Arden,499,52016,82279,4207,1447,3840000,1113,21556,4721,15,77
9/30/24,ConfuseUs,701,48727,75232,5027,1204,1300000,1601,18300,5011,15,65
9/30/24,Nostrogoth,789,47439,67971,5055,2115,1560000,1178,21513,4938,15,80
9/30/24,Neba,1152,43277,58375,4807,295,4820000,904,14390,2862,15,80
9/30/24,DaBear,1262,42228,72486,2476,2917,1800000,739,15235,4495,10,80
9/30/24,Cardinal,1284,42060,52778,3310,2021,2320000,1318,21178,4849,15,80
9/30/24,Taysacks,1363,41263,49872,3952,1483,2910000,1153,17809,4554,15,80
9/30/24,Krn1,1463,40450,68513,5178,286,588890,880,18486,4967,12,63
9/30/24,Ulmos Mist,1510,40170,54076,4811,1083,1640000,1157,14153,4373,16,80
9/30/24,ThorNDrJones,1619,39419,69549,2505,2275,1420000,759,10596,4766,17,63
9/30/24,shy66,1669,39000,42424,4311,231,3020000,1583,11907,4148,15,80
9/30/24,sensejus,1772,38291,40053,3230,2226,3140000,936,18274,4566,17,80
9/30/24,CLV. Kelsie.,2095,36266,72012,3234,767,681090,730,15627,3686,15,80
9/30/24,Achilles,3644,29359,32521,3928,276,2750000,465,11363,3845,12,62
9/30/24,mands,3772,28935,34634,706,3872,2140000,659,9535,2573,16,74
9/30/24,BEVO2112,3795,28898,44441,992,2570,1620000,705,13404,2555,,
9/30/24,LilMedley,4663,26159,33913,3648,1153,495200,515,12277,3286,10,67
9/30/24,toasted corn,5201,24770,38310,2313,436,1400000,592,10041,2923,10,63
9/30/24,CLV. Kelsie.2,5218,24754,31222,2064,649,917110,941,14056,3578,,
9/23/24,Minx,35,85412,120020,7508,357,12140000,1655,21145,4989,15,80
9/23/24,Sienna,57,79353,102670,5815,1903,8980000,2644,21131,4945,31,80
9/23/24,Niesa,135,67665,93487,6266,1588,5480000,2091,21028,5066,15,80
9/23/24,CVanquish,246,60692,104690,3627,2239,5520000,917,20529,5102,15,64
9/23/24,Chip Finn,276,59506,70573,7435,531,6980000,1096,21174,4373,15,80
9/23/24,Cleopatre,303,58465,92192,4934,1182,2560000,2229,21375,4771,,
9/23/24,Andres M Leal,330,56815,79052,5425,1119,5700000,1077,20307,5148,14,80
9/23/24,Tinger61,343,56279,72453,6077,979,5520000,1226,19937,4876,10,80
9/23/24,Lethdo,423,53175,71344,4188,2849,3210000,1408,21180,5678,15,80
9/23/24,Beyondthestars,446,52771,84431,2832,3402,2010000,1654,19378,4951,15,80
9/23/24,Arden,514,51247,81326,4122,1425,3780000,1086,21161,4703,15,80
9/23/24,ConfuseUs,699,48254,74373,4978,1186,1300000,1581,18106,5010,15,63
9/23/24,Nostrogoth,794,46864,67056,4934,2086,1540000,1178,21320,4938,13,63
9/23/24,Caesar Salad,979,44491,65240,2766,1389,5600000,950,8400,3065,15,80
9/23/24,Neba,1227,42219,57383,4682,288,4770000,824,14006,2859,15,80
9/23/24,DaBear,1284,41699,71588,2424,2875,1760000,739,14967,4487,12,70
9/23/24,Cardinal,1293,41609,52062,3267,1980,2300000,1303,21178,4847,15,80
9/23/24,Taysacks,1407,40528,48657,3886,1444,2860000,1133,17543,4549,15,80
9/23/24,Krn1,1504,39807,67723,5087,283,588890,840,18360,4922,10,63
9/23/24,Ulmos Mist,1506,39796,53472,4752,1062,1640000,1157,13996,4327,15,80
9/23/24,ThorNDrJones,1627,39000,68746,2471,2243,1410000,754,10446,4748,12,63
9/23/24,shy66,1728,38273,41172,4225,219,2940000,1583,11497,4144,15,80
9/23/24,sensejus,1834,37507,39006,3129,2173,3050000,936,17919,4563,15,80
9/23/24,CLV. Kelsie.,2146,35694,71227,3112,739,668920,730,15152,3682,25,80
9/23/24,Achilles,3704,28922,31754,3876,266,2710000,464,11134,3844,18,45
9/23/24,mands,3810,28558,34151,702,3794,2140000,648,9399,2567,15,67
9/23/24,LilMedley,4919,25295,33143,3568,1124,495200,438,11861,3259,10,80
9/23/24,toasted corn,5288,24359,37493,2260,413,1380000,592,9828,2923,10,63
9/16/24,Minx,36,84077,118680,7357,356,11970000,1645,20821,4722,15,80
9/16/24,Sienna,58,77711,101260,5692,1858,8830000,2570,20784,4699,32,80
9/16/24,Niesa,142,66146,91938,6119,1568,5380000,2025,20689,4820,28,80
9/16/24,CVanquish,241,59913,103430,3583,2215,5470000,907,20257,4952,12,66
9/16/24,Chip Finn,280,58559,69494,7301,528,6860000,1082,20888,4307,15,80
9/16/24,Andres M Leal,330,56102,78248,5349,1108,5660000,1047,20099,5054,14,80
9/16/24,Tinger61,353,55024,71095,5937,955,5420000,1186,19532,4738,15,80
9/16/24,Lethdo,430,52264,70137,4142,2797,3180000,1360,20884,5595,13,80
9/16/24,Beyondthestars,444,51989,83282,2782,3366,1970000,1634,19209,4840,15,80
9/16/24,Arden,523,50458,80275,4064,1396,3730000,1065,20922,4586,15,75
9/16/24,ConfuseUs,709,47532,73297,4925,1169,1290000,1551,17961,4871,16,80
9/16/24,Nostrogoth,805,46178,66263,4854,2062,1540000,1178,20832,4722,15,75
9/16/24,Caesar Salad,1024,43458,63983,2642,1335,5480000,950,8178,2962,15,80
9/16/24,Neba,1298,41106,56352,4553,277,4700000,766,13693,2743,15,80
9/16/24,DaBear,1309,41020,70748,2386,2833,1730000,719,14729,4352,7,72
9/16/24,Cardinal,1339,40764,51166,3192,1939,2280000,1262,21178,4715,15,80
9/16/24,Taysacks,1495,39391,47217,3790,1403,2800000,1092,17294,4407,10,80
9/16/24,Krn1,1529,39119,66925,5014,275,587690,840,18239,4610,10,68
9/16/24,Ulmos Mist,1613,38585,52757,4686,1040,1640000,1036,13803,4102,18,80
9/16/24,ThorNDrJones,1636,38460,67947,2434,2214,1380000,740,10317,4673,8,66
9/16/24,shy66,1927,36577,39993,4126,205,2820000,1423,11208,4033,15,80
9/16/24,sensejus,1995,36124,37958,3039,2119,2970000,837,17625,4417,15,80
9/16/24,CLV. Kelsie.,2211,34957,70197,2979,729,653630,730,14908,3544,36,80
9/16/24,Achilles,3761,28443,31337,3827,265,2640000,453,10993,3763,7,73
9/16/24,mands,3845,28143,33585,701,3726,2120000,638,9327,2519,9,80
9/16/24,LilMedley,5016,24762,32263,3492,1103,486490,438,11750,3168,10,75
9/16/24,toasted corn,5551,23379,36567,2184,393,1360000,522,9551,2790,10,66
9/9/24,Minx,35,82611,117500,7192,355,11700000,1565,20574,4722,15,80
9/9/24,Sienna,59,76610,99957,5570,1811,8700000,2536,20398,4699,15,80
9/9/24,Niesa,146,65088,90545,5974,1533,5300000,1995,20338,4805,15,80
9/9/24,CVanquish,240,59227,102300,3533,2184,5400000,907,20008,4832,11,66
9/9/24,Chip Finn,298,57261,68237,7135,524,6700000,1042,20540,4163,15,80
9/9/24,Andres M Leal,332,55375,77200,5264,1088,5600000,1047,19871,4933,12,80
9/9/24,Tinger61,365,54068,69589,5826,937,5300000,1166,19270,4627,10,80
9/9/24,Lethdo,439,51553,69031,4082,2754,3100000,1360,20538,5493,,
9/9/24,Beyondthestars,466,51012,81959,2731,3330,1900000,1594,18947,4687,15,80
9/9/24,Arden,528,49778,79311,4033,1340,3600000,1050,20694,4532,13,80
9/9/24,ConfuseUs,707,46917,72256,4871,1138,1200000,1539,17714,4781,15,63
9/9/24,Nostrogoth,809,45579,65358,4730,2028,1500000,1178,20613,4707,15,65
9/9/24,Caesar Salad,1100,42299,62610,2514,1271,5300000,950,7703,2861,15,80
9/9/24,DaBear,1332,40378,69861,2339,2798,1700000,699,14596,4262,12,74
9/9/24,Neba,1360,40170,55102,4415,263,4600000,766,13445,2620,15,80
9/9/24,Cardinal,1374,39914,50189,3109,1902,2200000,1234,20614,4662,15,80
9/9/24,Krn1,1527,38700,66166,4947,268,583000,830,18025,4610,10,63
9/9/24,Taysacks,1582,38368,45904,3685,1362,2700000,1069,16945,4281,10,80
9/9/24,Ulmos Mist,1621,38117,52035,4629,1014,1600000,1026,13697,4042,15,80
9/9/24,Ajax,1637,38048,36899,4307,673,4500000,950,12272,3716,15,47
9/9/24,ThorNDrJones,1677,37792,66682,2387,2180,1300000,727,10184,4586,11,63
9/9/24,shy66,2045,35398,38308,4004,184,2600000,1423,10988,3841,15,80
9/9/24,sensejus,2116,34992,36919,2928,2072,2900000,787,17325,4264,10,80
9/9/24,CLV. Kelsie.,2274,34248,69217,2868,719,637700,730,14640,3380,64,80
9/9/24,Achilles,3795,27985,30983,3756,259,2500000,447,10827,3708,14,65
9/9/24,mands,3905,27632,32867,697,3642,2000000,632,9214,2462,3,75
9/9/24,LilMedley,5146,24180,31400,3420,1075,469000,438,11579,3054,,
9/9/24,toasted corn,5768,22640,35590,2109,377,1300000,522,9339,2570,,
9/2/24,Minx,35,81182,116100,7025,353,11500000,1515,20367,4667,,
9/2/24,Sienna,59,75622,98985,5463,1764,8600000,2492,20078,4692,15,80
9/2/24,Niesa,148,64134,89430,5841,1508,5200000,1951,20150,4787,16,80
9/2/24,CVanquish,237,58560,101400,3489,2152,5300000,877,19793,4817,15,68
9/2/24,Chip Finn,303,56250,67133,6972,522,6500000,1042,20309,4064,15,80
9/2/24,Andres M Leal,340,54588,76206,5151,1066,5500000,1037,19641,4857,14,80
9/2/24,Tinger61,375,52961,68720,5698,909,5200000,1123,19032,4552,12,80
9/2/24,Beyondthestars,479,50177,80857,2669,3294,1800000,1554,18658,4621,15,80
9/2/24,Arden,544,48896,78336,3988,1278,3600000,1020,20419,4412,15,80
9/2/24,ConfuseUs,714,46267,71285,4814,1122,1200000,1509,17537,4706,15,80
9/2/24,Nostrogoth,845,44500,64572,4667,2008,1500000,1058,20354,4647,15,80
9/2/24,Caesar Salad,1210,40858,61323,2413,1200,5200000,870,7297,2750,15,80
9/2/24,DaBear,1331,39892,69126,2299,2758,1600000,699,14446,4187,12,63
9/2/24,Neba,1405,39240,54065,4279,246,4400000,766,13219,2523,15,80
9/2/24,Cardinal,1415,39078,49320,3033,1859,2100000,1205,20053,4542,15,80
9/2/24,Krn1,1521,38357,65517,4876,263,576600,830,17863,4610,12,66
9/2/24,Ulmos Mist,1599,37776,51457,4569,991,1600000,1026,13598,4027,19,80
9/2/24,Taysacks,1652,37532,44737,3611,1324,2600000,1038,16644,4242,10,80
9/2/24,Ajax,1663,37464,36315,4249,669,4500000,910,12082,3716,15,80
9/2/24,ThorNDrJones,1695,37214,65748,2346,2151,1300000,711,10082,4478,15,63
9/2/24,shy66,2088,34690,37194,3921,170,2600000,1423,10828,3781,15,80
9/2/24,sensejus,2198,34201,35912,2818,2030,2800000,786,17097,4218,15,80
9/2/24,Achilles,3866,27458,30526,3683,252,2500000,431,10669,3605,15,62
9/2/24,mands,3969,27134,32397,692,3563,2000000,614,9090,2408,16,78
9/2/24,CLV. Kelsie.2,5498,23002,29055,1776,626,860700,941,12838,3224,24,80
8/26/24,Sienna,61,74189,97604,5324,1718,8500000,2419,19958,4604,15,80
8/26/24,Niesa,152,63097,88062,5687,1480,5200000,1919,20087,4700,15,80
8/26/24,CVanquish,237,57870,100300,3442,2123,5200000,877,19517,4724,15,68
8/26/24,Cleopatre,286,56263,88233,4870,1164,2500000,2119,20303,4423,15,80
8/26/24,Chip Finn,311,55166,65928,6800,519,6400000,1017,20202,4061,17,80
8/26/24,Andres M Leal,344,53785,75168,5046,1047,5400000,1017,19287,4805,15,80
8/26/24,Tinger61,387,51912,67425,5568,886,5100000,1100,18879,4499,15,80
8/26/24,Beyondthestars,511,49118,79262,2606,3256,1800000,1484,18554,4621,15,80
8/26/24,Arden,553,48118,77274,3937,1225,3500000,1000,20218,4349,15,76
8/26/24,ConfuseUs,718,45633,70244,4761,1088,1200000,1489,17354,4646,15,70
8/26/24,Locks,789,44797,80082,3336,1243,1300000,1348,16156,4619,15,37
8/26/24,Nostrogoth,861,43803,63594,4545,1965,1400000,1058,20296,4572,15,80
8/26/24,Caesar Salad,1351,39303,59994,2295,1142,5000000,760,7200,2742,15,80
8/26/24,DaBear,1379,39020,68201,2259,2725,1600000,641,14178,4097,12,66
8/26/24,Neba,1449,38396,53062,4150,232,4300000,766,12622,2520,15,80
8/26/24,Cardinal,1458,38340,48280,2971,1818,2100000,1173,19978,4485,15,80
8/26/24,Krn1,1524,37993,64754,4809,256,571000,830,17721,4610,12,68
8/26/24,Ulmos Mist,1615,37324,50760,4510,970,1600000,1026,13502,3919,22,80
8/26/24,ThorNDrJones,1717,36694,64964,2310,2114,1300000,701,9897,4403,15,60
8/26/24,Ajax,1741,36506,35117,4125,661,4400000,900,11973,3623,15,80
8/26/24,Taysacks,1747,36465,42979,3530,1290,2600000,1002,16435,4164,12,80
8/26/24,sensejus,2269,33490,34927,2715,1989,2700000,786,16834,4185,14,80
8/26/24,shy66,2305,33337,35867,3811,162,2500000,1313,10604,3771,14,79
8/26/24,CLV. Kelsie.,2321,33252,67402,2680,706,620800,730,14454,3292,17,80
8/26/24,Achilles,3919,26979,30223,3608,248,2500000,415,10516,3532,12,60
8/26/24,mands,4015,26704,31883,684,3484,2000000,601,8877,2387,18,74
8/19/24,Sienna,64,72789,95927,5167,1679,8300000,2379,19958,4428,17,80
8/19/24,Niesa,154,61879,86629,5509,1459,5100000,1889,20087,4541,15,80
8/19/24,CVanquish,236,57025,99113,3399,2090,5200000,877,19252,4484,15,72
8/19/24,Cleopatre,291,55201,86849,4752,1144,2400000,2089,19964,4280,15,80
8/19/24,Chip Finn,325,53930,64749,6621,517,6200000,1002,19850,3923,15,80
8/19/24,Andres M Leal,344,52965,74075,4958,1033,5400000,1007,19040,4628,14,80
8/19/24,Tinger61,398,50663,65855,5421,865,5000000,1072,18458,4387,14,80
8/19/24,Beyondthestars,514,48343,78100,2552,3216,1700000,1484,18385,4441,15,80
8/19/24,Arden,564,47220,76361,3867,1182,3400000,960,19909,4268,15,80
8/19/24,ConfuseUs,714,44927,69261,4703,1065,1200000,1459,17156,4534,15,65
8/19/24,Locks,779,44217,79227,3308,1229,1300000,1328,15993,4481,15,63
8/19/24,Nostrogoth,876,43005,62658,4406,1929,1400000,1058,19816,4461,15,63
8/19/24,DaBear,1383,38428,67422,2205,2690,1500000,641,13854,4004,12,64
8/19/24,Caesar Salad,1428,37982,58499,2172,1076,4900000,760,7155,2529,15,80
8/19/24,Neba,1511,37533,51990,4029,220,4300000,766,12388,2342,15,80
8/19/24,Cardinal,1517,37486,47275,2895,1789,2100000,1135,19704,4385,18,80
8/19/24,Krn1,1528,37409,63903,4743,247,560000,830,17473,4436,10,63
8/19/24,Ulmos Mist,1625,36714,50156,4444,947,1600000,1006,13367,3754,16,80
8/19/24,ThorNDrJones,1719,36153,64145,2261,2091,1300000,691,9765,4319,15,68
8/19/24,Ajax,1837,35354,33905,3978,647,4300000,880,11532,3452,15,80
8/19/24,Taysacks,1877,35096,40617,3460,1261,2500000,946,16185,4014,10,80
8/19/24,CLV. Kelsie.,2394,32438,66387,2532,689,613700,730,13990,3123,15,80
8/19/24,sensejus,2403,32376,33817,2617,1949,2700000,736,16476,4047,15,80
8/19/24,shy66,2486,31959,34250,3637,150,2400000,1293,10306,3507,15,80
8/19/24,BEVO2112,3620,27540,42151,954,2545,1500000,674,12539,2358,15,33
8/19/24,Achilles,3961,26517,29635,3535,245,2400000,413,10364,3468,22,57
8/19/24,mands,4074,26219,31374,679,3412,2000000,588,8706,2318,17,64
8/12/24,Sienna,64,71667,94688,5061,1632,8200000,2339,19841,4339,15,80
8/12/24,Niesa,156,60904,85305,5384,1437,5000000,1859,20087,4448,18,80
8/12/24,CVanquish,241,56257,98117,3349,2052,5100000,856,19007,4397,21,71
8/12/24,Cleopatre,298,54114,85485,4656,1117,2400000,2039,19606,4165,15,80
8/12/24,Chip Finn,337,52504,63496,6428,514,6000000,984,19453,3728,15,80
8/12/24,Andres M Leal,349,52155,73039,4888,1014,5300000,987,18811,4496,16,80
8/12/24,Tinger61,417,49512,64438,5299,843,4900000,1036,18184,4189,15,80
8/12/24,Beyondthestars,528,47419,76666,2496,3178,1700000,1484,18045,4207,15,80
8/12/24,Arden,583,46311,75222,3785,1136,3300000,949,19605,4163,15,80
8/12/24,ConfuseUs,716,44266,68354,4650,1039,1200000,1439,16917,4399,15,65
8/12/24,Locks,785,43507,78377,3265,1195,1200000,1298,15790,4352,15,47
8/12/24,Nostrogoth,879,42400,61855,4338,1911,1400000,1058,19532,4311,15,80
8/12/24,DaBear,1384,37957,66702,2168,2656,1500000,641,13674,3938,11,69
8/12/24,Caesar Salad,1558,36684,57091,2063,1006,4700000,760,6749,2355,15,80
8/12/24,Neba,1566,36642,50921,3909,202,4200000,766,12242,2158,15,80
8/12/24,Cardinal,1580,36559,46258,2807,1754,2000000,1099,19322,4281,15,80
8/12/24,Krn1,1619,36302,63008,4664,243,539700,730,17263,4280,10,41
8/12/24,Ulmos Mist,1621,36281,49517,4385,921,1600000,996,13186,3727,17,80
8/12/24,ThorNDrJones,1731,35539,63350,2210,2055,1200000,681,9631,4208,15,63
8/12/24,Ajax,1917,34350,32664,3861,640,4200000,852,11249,3353,15,80
8/12/24,Taysacks,1920,34342,39360,3403,1218,2500000,941,15926,3888,10,80
8/12/24,CLV. Kelsie.,2432,31820,65507,2454,676,604000,730,13773,2948,17,80
8/12/24,sensejus,2544,31279,32822,2534,1912,2600000,686,16186,3828,13,80
8/12/24,shy66,2674,30788,32444,3476,140,2300000,1293,10078,3306,12,80
8/12/24,BEVO2112,3629,27138,41593,933,2527,1400000,663,12322,2324,18,51
8/12/24,Achilles,4032,26023,28971,3462,240,2400000,403,10287,3387,15,68
8/12/24,mands,4170,25685,30716,668,3350,2000000,574,8548,2240,17,74
8/5/24,Sienna,64,70399,93292,4965,1592,8100000,2287,19105,4222,17,80
8/5/24,Niesa,159,59775,83822,5235,1410,5000000,1822,19436,4388,15,80
8/5/24,CVanquish,241,55688,97177,3301,2019,5100000,856,18820,4334,15,72
8/5/24,Cleopatre,307,52998,84208,4578,1089,2300000,1989,19274,4032,15,80
8/5/24,Chip Finn,351,51386,62444,6229,511,5900000,968,19209,3728,15,80
8/5/24,Andres M Leal,352,51338,71992,4793,988,5300000,967,18632,4415,16,80
8/5/24,Tinger61,441,48420,63170,5173,820,4800000,1004,17896,4129,14,80
8/5/24,Beyondthestars,530,46806,75687,2435,3128,1600000,1484,17678,4207,15,80
8/5/24,Arden,603,45245,74228,3685,1110,3300000,905,19312,4019,15,80
8/5/24,ConfuseUs,724,43587,67328,4598,1015,1200000,1419,16645,4309,15,66
8/5/24,Locks,786,42981,77672,3236,1158,1200000,1278,15599,4304,15,63
8/5/24,Nostrogoth,896,41669,60995,4219,1870,1400000,1038,19306,4268,15,80
8/5/24,DaBear,1398,37416,65907,2131,2603,1500000,639,13478,3854,19,69
8/5/24,Krn1,1594,35986,62398,4617,238,528400,730,17169,4253,10,60
8/5/24,Neba,1601,35911,49962,3776,187,4100000,766,12101,2158,15,80
8/5/24,Ulmos Mist,1610,35882,48928,4327,897,1600000,986,13091,3709,17,80
8/5/24,Cardinal,1656,35549,45192,2700,1718,2000000,1060,19079,4161,15,80
8/5/24,Caesar Salad,1700,35301,55624,1969,916,4500000,760,6291,2064,15,80
8/5/24,ThorNDrJones,1775,34800,62476,2159,2027,1200000,660,9452,4028,15,63
8/5/24,Ajax,2015,33417,31620,3742,626,4100000,817,10979,3305,13,80
8/5/24,Taysacks,2033,33312,38128,3301,1176,2400000,896,15598,3810,10,80
8/5/24,CLV. Kelsie.,2486,31198,64583,2308,663,600700,730,13406,2918,28,80
8/5/24,sensejus,2587,30702,31888,2479,1867,2600000,686,15990,3788,13,80
8/5/24,shy66,2752,30025,31293,3358,126,2200000,1293,9708,3306,10,80
8/5/24,BEVO2112,3695,26584,41003,926,2474,1400000,645,12193,2208,12,55
8/5/24,Achilles,4113,25504,28569,3390,232,2400000,388,10175,3282,13,57
8/5/24,mands,4237,25140,30156,666,3274,1900000,559,8430,2126,18,80
7/29/24,Sienna,66,69018,91928,4846,1549,8000000,2217,18758,4180,15,80
7/29/24,Niesa,164,58501,82322,5076,1381,4900000,1779,18887,4298,15,80
7/29/24,CVanquish,238,55118,96099,3249,1986,5000000,856,18533,4334,15,36
7/29/24,Cleopatre,312,52053,83052,4497,1062,2200000,1939,19103,4010,15,80
7/29/24,Andres M Leal,351,50649,71055,4692,973,5200000,947,18390,4415,15,80
